workerid,hitId,condition,phase,item_name,response,onTime,is_correct
63d8966cb1c8fda2f6006864,66bcb3acc2bf9a8a4fb322dd,coach,practice,spider,spider,True,True
63d8966cb1c8fda2f6006864,66bcb3acc2bf9a8a4fb322dd,coach,practice,long,band,True,False
63d8966cb1c8fda2f6006864,66bcb3acc2bf9a8a4fb322dd,coach,practice,blue,tree,True,False
63d8966cb1c8fda2f6006864,66bcb3acc2bf9a8a4fb322dd,coach,test,trap,trap,True,True
64077ddd11208afe2bec171a,66bcb3acc2bf9a8a4fb322dd,generate,practice,bar,bar,True,True
64077ddd11208afe2bec171a,66bcb3acc2bf9a8a4fb322dd,generate,practice,snow,snow,True,True
64077ddd11208afe2bec171a,66bcb3acc2bf9a8a4fb322dd,generate,practice,day,day,True,True
64077ddd11208afe2bec171a,66bcb3acc2bf9a8a4fb322dd,generate,test,blood,blood,True,True
5f6cdde7a8d71310b06e402a,66bcb3acc2bf9a8a4fb322dd,generate,practice,spider,spider,True,True
5f6cdde7a8d71310b06e402a,66bcb3acc2bf9a8a4fb322dd,generate,practice,day,day,True,True
5f6cdde7a8d71310b06e402a,66bcb3acc2bf9a8a4fb322dd,generate,practice,door,door,True,True
5f6cdde7a8d71310b06e402a,66bcb3acc2bf9a8a4fb322dd,generate,test,trap,hug,False,False
6674d66fb9e8304fd5bf10d1,66bcb3acc2bf9a8a4fb322dd,generate,practice,gold,gold,True,True
6674d66fb9e8304fd5bf10d1,66bcb3acc2bf9a8a4fb322dd,generate,practice,door,Door,True,True
6674d66fb9e8304fd5bf10d1,66bcb3acc2bf9a8a4fb322dd,generate,practice,band,band,True,True
6674d66fb9e8304fd5bf10d1,66bcb3acc2bf9a8a4fb322dd,generate,test,bar,bar,True,True
613f1ff71f92991679f72614,66bcb3acc2bf9a8a4fb322dd,coach,practice,snow,Snow/phone/pine,False,False
613f1ff71f92991679f72614,66bcb3acc2bf9a8a4fb322dd,coach,practice,blue,Copy/black/fly,True,False
613f1ff71f92991679f72614,66bcb3acc2bf9a8a4fb322dd,coach,practice,door,Bait/spine/monitor,True,False
613f1ff71f92991679f72614,66bcb3acc2bf9a8a4fb322dd,coach,test,spider,Frame,True,False
669a925bcac8fb05951d614b,66bcb3acc2bf9a8a4fb322dd,coach,practice,gold,gold,True,True
669a925bcac8fb05951d614b,66bcb3acc2bf9a8a4fb322dd,coach,practice,bank,bank,True,True
669a925bcac8fb05951d614b,66bcb3acc2bf9a8a4fb322dd,coach,practice,long,band,True,False
669a925bcac8fb05951d614b,66bcb3acc2bf9a8a4fb322dd,coach,test,door,metal,True,False
6632d9ca7b5616ef7c758cd2,66bcb3acc2bf9a8a4fb322dd,coach,practice,blood,gun,True,False
6632d9ca7b5616ef7c758cd2,66bcb3acc2bf9a8a4fb322dd,coach,practice,coat,animal,True,False
6632d9ca7b5616ef7c758cd2,66bcb3acc2bf9a8a4fb322dd,coach,practice,blue,fruit,True,False
6632d9ca7b5616ef7c758cd2,66bcb3acc2bf9a8a4fb322dd,coach,test,ball,ball,True,True
5f5aa9f89a3ef61b0778d49a,66bcb3acc2bf9a8a4fb322dd,absent,practice,coat,Hat,False,False
5f5aa9f89a3ef61b0778d49a,66bcb3acc2bf9a8a4fb322dd,absent,practice,bar,Bar,True,True
5f5aa9f89a3ef61b0778d49a,66bcb3acc2bf9a8a4fb322dd,absent,practice,door,Time,False,False
5f5aa9f89a3ef61b0778d49a,66bcb3acc2bf9a8a4fb322dd,absent,test,day,bad,True,False
60ff1b9139cb969fbbbd4134,66bcb3acc2bf9a8a4fb322dd,coach,practice,door,door,True,True
60ff1b9139cb969fbbbd4134,66bcb3acc2bf9a8a4fb322dd,coach,practice,band,band,True,True
60ff1b9139cb969fbbbd4134,66bcb3acc2bf9a8a4fb322dd,coach,practice,bar,bar,True,True
60ff1b9139cb969fbbbd4134,66bcb3acc2bf9a8a4fb322dd,coach,test,blood,gun,False,False
6609a35ed745fef53c0c1034,66bcb3acc2bf9a8a4fb322dd,coach,practice,trap,trap,True,True
6609a35ed745fef53c0c1034,66bcb3acc2bf9a8a4fb322dd,coach,practice,day,day,True,True
6609a35ed745fef53c0c1034,66bcb3acc2bf9a8a4fb322dd,coach,practice,band,band,True,True
6609a35ed745fef53c0c1034,66bcb3acc2bf9a8a4fb322dd,coach,test,gold,cart,True,False
581fce42429ef50001ac4fc1,66bcb3acc2bf9a8a4fb322dd,absent,practice,day,night,True,False
581fce42429ef50001ac4fc1,66bcb3acc2bf9a8a4fb322dd,absent,practice,snow,driving,True,False
581fce42429ef50001ac4fc1,66bcb3acc2bf9a8a4fb322dd,absent,practice,band,band,True,True
581fce42429ef50001ac4fc1,66bcb3acc2bf9a8a4fb322dd,absent,test,long,some,False,False
5c00043a6d931200019bcb9b,66bcb3acc2bf9a8a4fb322dd,absent,practice,spider,black,True,False
5c00043a6d931200019bcb9b,66bcb3acc2bf9a8a4fb322dd,absent,practice,ball,below,True,False
5c00043a6d931200019bcb9b,66bcb3acc2bf9a8a4fb322dd,absent,practice,space,space,True,True
5c00043a6d931200019bcb9b,66bcb3acc2bf9a8a4fb322dd,absent,test,blue,black,True,False
5ed42960727ce23e4d2802b6,66bcb3acc2bf9a8a4fb322dd,coach,practice,bank,book,True,False
5ed42960727ce23e4d2802b6,66bcb3acc2bf9a8a4fb322dd,coach,practice,spider,spider,True,True
5ed42960727ce23e4d2802b6,66bcb3acc2bf9a8a4fb322dd,coach,practice,day,day,True,True
5ed42960727ce23e4d2802b6,66bcb3acc2bf9a8a4fb322dd,coach,test,band,band,True,True
5ecbdb76e72f9577c2ad60d6,66bcb3acc2bf9a8a4fb322dd,coach,practice,ball,ball,True,True
5ecbdb76e72f9577c2ad60d6,66bcb3acc2bf9a8a4fb322dd,coach,practice,blue,black,True,False
5ecbdb76e72f9577c2ad60d6,66bcb3acc2bf9a8a4fb322dd,coach,practice,bank,bank,True,True
5ecbdb76e72f9577c2ad60d6,66bcb3acc2bf9a8a4fb322dd,coach,test,space,space,True,True
6115e6f3c50b7ffddb83a235,66bcb3acc2bf9a8a4fb322dd,generate,practice,blue,Blue,True,True
6115e6f3c50b7ffddb83a235,66bcb3acc2bf9a8a4fb322dd,generate,practice,long,short,True,False
6115e6f3c50b7ffddb83a235,66bcb3acc2bf9a8a4fb322dd,generate,practice,spider,spider,True,True
6115e6f3c50b7ffddb83a235,66bcb3acc2bf9a8a4fb322dd,generate,test,day,day,True,True
66b5994895654acfd1dcbebf,66bcb3acc2bf9a8a4fb322dd,coach,practice,bank,stream,True,False
66b5994895654acfd1dcbebf,66bcb3acc2bf9a8a4fb322dd,coach,practice,door,Homunculus,True,False
66b5994895654acfd1dcbebf,66bcb3acc2bf9a8a4fb322dd,coach,practice,gold,Echolocation,True,False
66b5994895654acfd1dcbebf,66bcb3acc2bf9a8a4fb322dd,coach,test,ball,Infinity,True,False
663cfbadf4198acc133f986c,66bcb3acc2bf9a8a4fb322dd,generate,practice,space,Space,True,True
663cfbadf4198acc133f986c,66bcb3acc2bf9a8a4fb322dd,generate,practice,long,long,True,True
663cfbadf4198acc133f986c,66bcb3acc2bf9a8a4fb322dd,generate,practice,ball,ball,True,True
663cfbadf4198acc133f986c,66bcb3acc2bf9a8a4fb322dd,generate,test,bar,heart,True,False
66315c9e47e364728e8a838c,66bcb3acc2bf9a8a4fb322dd,coach,practice,band,first,True,False
66315c9e47e364728e8a838c,66bcb3acc2bf9a8a4fb322dd,coach,practice,long,marks,True,False
66315c9e47e364728e8a838c,66bcb3acc2bf9a8a4fb322dd,coach,practice,spider,black,True,False
66315c9e47e364728e8a838c,66bcb3acc2bf9a8a4fb322dd,coach,test,blood,water,True,False
5ace82e135eccf0001a11c96,66bcb3acc2bf9a8a4fb322dd,absent,practice,coat,cat,True,False
5ace82e135eccf0001a11c96,66bcb3acc2bf9a8a4fb322dd,absent,practice,snow,chocolate,True,False
5ace82e135eccf0001a11c96,66bcb3acc2bf9a8a4fb322dd,absent,practice,space,navy,True,False
5ace82e135eccf0001a11c96,66bcb3acc2bf9a8a4fb322dd,absent,test,long,piece,True,False
632890876b6124c7a15d06f6,66bcb3acc2bf9a8a4fb322dd,absent,practice,bank,bank,True,True
632890876b6124c7a15d06f6,66bcb3acc2bf9a8a4fb322dd,absent,practice,bar,bar,False,True
632890876b6124c7a15d06f6,66bcb3acc2bf9a8a4fb322dd,absent,practice,ball,ball,True,True
632890876b6124c7a15d06f6,66bcb3acc2bf9a8a4fb322dd,absent,test,space,space,True,True
6546549b0511efc35646724f,66bcb3acc2bf9a8a4fb322dd,generate,practice,band,band,True,True
6546549b0511efc35646724f,66bcb3acc2bf9a8a4fb322dd,generate,practice,trap,trap,True,True
6546549b0511efc35646724f,66bcb3acc2bf9a8a4fb322dd,generate,practice,blue,black,True,False
6546549b0511efc35646724f,66bcb3acc2bf9a8a4fb322dd,generate,test,bank,bank,True,True
64d53156dc399a1bcd132250,66bcb3acc2bf9a8a4fb322dd,absent,practice,blue,Blue,True,True
64d53156dc399a1bcd132250,66bcb3acc2bf9a8a4fb322dd,absent,practice,long,Band,True,False
64d53156dc399a1bcd132250,66bcb3acc2bf9a8a4fb322dd,absent,practice,space,Space,True,True
64d53156dc399a1bcd132250,66bcb3acc2bf9a8a4fb322dd,absent,test,door,door,True,True
65959bfed43a65c4d24b7445,66bcb3acc2bf9a8a4fb322dd,coach,practice,door,saver,False,False
65959bfed43a65c4d24b7445,66bcb3acc2bf9a8a4fb322dd,coach,practice,trap,trap,True,True
65959bfed43a65c4d24b7445,66bcb3acc2bf9a8a4fb322dd,coach,practice,snow,snow,True,True
65959bfed43a65c4d24b7445,66bcb3acc2bf9a8a4fb322dd,coach,test,spider,black,False,False
5e0e60798205265be682850e,66bcb3acc2bf9a8a4fb322dd,coach,practice,day,day,True,True
5e0e60798205265be682850e,66bcb3acc2bf9a8a4fb322dd,coach,practice,bar,bar,True,True
5e0e60798205265be682850e,66bcb3acc2bf9a8a4fb322dd,coach,practice,spider,spider,True,True
5e0e60798205265be682850e,66bcb3acc2bf9a8a4fb322dd,coach,test,ball,shoe,True,False
60650e72f3359295eb889c0f,66bcb3acc2bf9a8a4fb322dd,coach,practice,ball,ball,True,True
60650e72f3359295eb889c0f,66bcb3acc2bf9a8a4fb322dd,coach,practice,gold,gold,True,True
60650e72f3359295eb889c0f,66bcb3acc2bf9a8a4fb322dd,coach,practice,coat,coat,False,True
60650e72f3359295eb889c0f,66bcb3acc2bf9a8a4fb322dd,coach,test,trap,trap,False,True
66b8c306d952179ebea2f50f,66bcb3acc2bf9a8a4fb322dd,coach,practice,door,door,True,True
66b8c306d952179ebea2f50f,66bcb3acc2bf9a8a4fb322dd,coach,practice,blue,blue,True,True
66b8c306d952179ebea2f50f,66bcb3acc2bf9a8a4fb322dd,coach,practice,gold,gold,True,True
66b8c306d952179ebea2f50f,66bcb3acc2bf9a8a4fb322dd,coach,test,bank,bank,True,True
56ccc18e4fcf69000c1718aa,66bcb3acc2bf9a8a4fb322dd,coach,practice,door,door,True,True
56ccc18e4fcf69000c1718aa,66bcb3acc2bf9a8a4fb322dd,coach,practice,ball,ball,True,True
56ccc18e4fcf69000c1718aa,66bcb3acc2bf9a8a4fb322dd,coach,practice,blood,blood,True,True
56ccc18e4fcf69000c1718aa,66bcb3acc2bf9a8a4fb322dd,coach,test,coat,coat,True,True
5f0cc2ab16b21216d946574c,66bcb3acc2bf9a8a4fb322dd,coach,practice,door,door,True,True
5f0cc2ab16b21216d946574c,66bcb3acc2bf9a8a4fb322dd,coach,practice,long,band,True,False
5f0cc2ab16b21216d946574c,66bcb3acc2bf9a8a4fb322dd,coach,practice,bar,bar,True,True
5f0cc2ab16b21216d946574c,66bcb3acc2bf9a8a4fb322dd,coach,test,ball,ball,True,True
662a4a8b566905a139dc2ce1,66bcb3acc2bf9a8a4fb322dd,coach,practice,gold,gold,True,True
662a4a8b566905a139dc2ce1,66bcb3acc2bf9a8a4fb322dd,coach,practice,band,band,True,True
662a4a8b566905a139dc2ce1,66bcb3acc2bf9a8a4fb322dd,coach,practice,coat,coat,True,True
662a4a8b566905a139dc2ce1,66bcb3acc2bf9a8a4fb322dd,coach,test,bar,bar,True,True
662a4a8b566905a139dc2ce1,66bcb3acc2bf9a8a4fb322dd,coach,practice,gold,gold,True,True
662a4a8b566905a139dc2ce1,66bcb3acc2bf9a8a4fb322dd,coach,practice,band,band,True,True
662a4a8b566905a139dc2ce1,66bcb3acc2bf9a8a4fb322dd,coach,practice,coat,coat,True,True
662a4a8b566905a139dc2ce1,66bcb3acc2bf9a8a4fb322dd,coach,test,bar,bar,True,True
634656bd2603b4db42ae94e1,66bcb3acc2bf9a8a4fb322dd,coach,practice,snow,snow,True,True
634656bd2603b4db42ae94e1,66bcb3acc2bf9a8a4fb322dd,coach,practice,trap,trap,True,True
634656bd2603b4db42ae94e1,66bcb3acc2bf9a8a4fb322dd,coach,practice,ball,ball,True,True
634656bd2603b4db42ae94e1,66bcb3acc2bf9a8a4fb322dd,coach,test,gold,gold,True,True
5f6fa02d7c95ff54da636b1f,66bcb3acc2bf9a8a4fb322dd,coach,practice,space,military,False,False
5f6fa02d7c95ff54da636b1f,66bcb3acc2bf9a8a4fb322dd,coach,practice,band,tire,True,False
5f6fa02d7c95ff54da636b1f,66bcb3acc2bf9a8a4fb322dd,coach,practice,blood,blood,True,True
5f6fa02d7c95ff54da636b1f,66bcb3acc2bf9a8a4fb322dd,coach,test,bank,book,True,False
5803f6f33073510001231d9e,66bcb3acc2bf9a8a4fb322dd,coach,practice,day,sleep,True,False
5803f6f33073510001231d9e,66bcb3acc2bf9a8a4fb322dd,coach,practice,door,window,True,False
5803f6f33073510001231d9e,66bcb3acc2bf9a8a4fb322dd,coach,practice,gold,gold,True,True
5803f6f33073510001231d9e,66bcb3acc2bf9a8a4fb322dd,coach,test,snow,snow,True,True
65e763a481f580c8f0dce113,66bcb3acc2bf9a8a4fb322dd,absent,practice,trap,brown,True,False
65e763a481f580c8f0dce113,66bcb3acc2bf9a8a4fb322dd,absent,practice,blue,blue,True,True
65e763a481f580c8f0dce113,66bcb3acc2bf9a8a4fb322dd,absent,practice,gold,gold,True,True
65e763a481f580c8f0dce113,66bcb3acc2bf9a8a4fb322dd,absent,test,day,day,True,True
60ccdc25fd512fd47ae6d64c,66bcb3acc2bf9a8a4fb322dd,coach,practice,ball,Flake,False,False
60ccdc25fd512fd47ae6d64c,66bcb3acc2bf9a8a4fb322dd,coach,practice,day,Day,True,True
60ccdc25fd512fd47ae6d64c,66bcb3acc2bf9a8a4fb322dd,coach,practice,blood,Blood,True,True
60ccdc25fd512fd47ae6d64c,66bcb3acc2bf9a8a4fb322dd,coach,test,trap,Black,True,False
666379d9536eb7e9c7a0eaba,66bcb3acc2bf9a8a4fb322dd,generate,practice,trap,deserts,False,False
666379d9536eb7e9c7a0eaba,66bcb3acc2bf9a8a4fb322dd,generate,practice,door,door,True,True
666379d9536eb7e9c7a0eaba,66bcb3acc2bf9a8a4fb322dd,generate,practice,bank,account,True,False
666379d9536eb7e9c7a0eaba,66bcb3acc2bf9a8a4fb322dd,generate,test,blue,jam,True,False
5ac897a6e734400001da581c,66bcb3acc2bf9a8a4fb322dd,absent,practice,space,Space,True,True
5ac897a6e734400001da581c,66bcb3acc2bf9a8a4fb322dd,absent,practice,gold,stock,False,False
5ac897a6e734400001da581c,66bcb3acc2bf9a8a4fb322dd,absent,practice,ball,ball,True,True
5ac897a6e734400001da581c,66bcb3acc2bf9a8a4fb322dd,absent,test,long,pin,False,False
65076c797ee85f5947193819,66bcb3acc2bf9a8a4fb322dd,generate,practice,blue,ray,True,False
65076c797ee85f5947193819,66bcb3acc2bf9a8a4fb322dd,generate,practice,band,school,True,False
65076c797ee85f5947193819,66bcb3acc2bf9a8a4fb322dd,generate,practice,blood,work,True,False
65076c797ee85f5947193819,66bcb3acc2bf9a8a4fb322dd,generate,test,space,back,True,False
66757b19a08cd45425274bd3,66bcb3acc2bf9a8a4fb322dd,absent,practice,space,Spaceship,True,False
66757b19a08cd45425274bd3,66bcb3acc2bf9a8a4fb322dd,absent,practice,spider,spidermonkey,True,False
66757b19a08cd45425274bd3,66bcb3acc2bf9a8a4fb322dd,absent,practice,bank,Bank,True,True
66757b19a08cd45425274bd3,66bcb3acc2bf9a8a4fb322dd,absent,test,day,Day,True,True
668ad871a1139f6fd4158d04,66bcb3acc2bf9a8a4fb322dd,generate,practice,bar,coin,True,False
668ad871a1139f6fd4158d04,66bcb3acc2bf9a8a4fb322dd,generate,practice,coat,coat,True,True
668ad871a1139f6fd4158d04,66bcb3acc2bf9a8a4fb322dd,generate,practice,ball,case,True,False
668ad871a1139f6fd4158d04,66bcb3acc2bf9a8a4fb322dd,generate,test,long,frame,True,False
6439e861eda272218b2abec6,66bcb3acc2bf9a8a4fb322dd,generate,practice,blood,blood,False,True
6439e861eda272218b2abec6,66bcb3acc2bf9a8a4fb322dd,generate,practice,band,Band,True,True
6439e861eda272218b2abec6,66bcb3acc2bf9a8a4fb322dd,generate,practice,gold,Gold,True,True
6439e861eda272218b2abec6,66bcb3acc2bf9a8a4fb322dd,generate,test,ball,ball,True,True
5f2732c17f64f043dd83bdbb,66bcb3acc2bf9a8a4fb322dd,coach,practice,long,long,True,True
5f2732c17f64f043dd83bdbb,66bcb3acc2bf9a8a4fb322dd,coach,practice,day,day,True,True
5f2732c17f64f043dd83bdbb,66bcb3acc2bf9a8a4fb322dd,coach,practice,blue,blue,True,True
5f2732c17f64f043dd83bdbb,66bcb3acc2bf9a8a4fb322dd,coach,test,space,air,True,False
66b17a99b67f368116866c88,66bcb3acc2bf9a8a4fb322dd,coach,practice,coat,coat,True,True
66b17a99b67f368116866c88,66bcb3acc2bf9a8a4fb322dd,coach,practice,ball,ball,True,True
66b17a99b67f368116866c88,66bcb3acc2bf9a8a4fb322dd,coach,practice,snow,snow,True,True
66b17a99b67f368116866c88,66bcb3acc2bf9a8a4fb322dd,coach,test,space,navy,True,False
667ac74b326f8ab38d0cb18d,66bcb3acc2bf9a8a4fb322dd,generate,practice,blood,Blood,True,True
667ac74b326f8ab38d0cb18d,66bcb3acc2bf9a8a4fb322dd,generate,practice,long,Short,True,False
667ac74b326f8ab38d0cb18d,66bcb3acc2bf9a8a4fb322dd,generate,practice,spider,Super,True,False
667ac74b326f8ab38d0cb18d,66bcb3acc2bf9a8a4fb322dd,generate,test,door,Log,True,False
667da24a3c9c2144a2c19be5,66bcb3acc2bf9a8a4fb322dd,generate,practice,long,big,False,False
667da24a3c9c2144a2c19be5,66bcb3acc2bf9a8a4fb322dd,generate,practice,blue,black,False,False
667da24a3c9c2144a2c19be5,66bcb3acc2bf9a8a4fb322dd,generate,practice,space,big,False,False
667da24a3c9c2144a2c19be5,66bcb3acc2bf9a8a4fb322dd,generate,test,blood,low,True,False
6626f18372aacd362b3a4fe2,66bcb3acc2bf9a8a4fb322dd,absent,practice,band,band,True,True
6626f18372aacd362b3a4fe2,66bcb3acc2bf9a8a4fb322dd,absent,practice,ball,ball,True,True
6626f18372aacd362b3a4fe2,66bcb3acc2bf9a8a4fb322dd,absent,practice,long,Black,False,False
6626f18372aacd362b3a4fe2,66bcb3acc2bf9a8a4fb322dd,absent,test,trap,Beach,False,False
6694980a250e449b57c018cc,66bcb3acc2bf9a8a4fb322dd,generate,practice,snow,snow,True,True
6694980a250e449b57c018cc,66bcb3acc2bf9a8a4fb322dd,generate,practice,blood,blood,True,True
6694980a250e449b57c018cc,66bcb3acc2bf9a8a4fb322dd,generate,practice,bar,bar,True,True
6694980a250e449b57c018cc,66bcb3acc2bf9a8a4fb322dd,generate,test,bank,bank,True,True
65b69162f92e8eb2b3c20873,66bcb3acc2bf9a8a4fb322dd,absent,practice,ball,ball,True,True
65b69162f92e8eb2b3c20873,66bcb3acc2bf9a8a4fb322dd,absent,practice,gold,gold,True,True
65b69162f92e8eb2b3c20873,66bcb3acc2bf9a8a4fb322dd,absent,practice,coat,coat,True,True
65b69162f92e8eb2b3c20873,66bcb3acc2bf9a8a4fb322dd,absent,test,long,long,True,True
5cab944b41de360017e2c3db,66bcb3acc2bf9a8a4fb322dd,generate,practice,bar,Bar,True,True
5cab944b41de360017e2c3db,66bcb3acc2bf9a8a4fb322dd,generate,practice,space,Space,True,True
5cab944b41de360017e2c3db,66bcb3acc2bf9a8a4fb322dd,generate,practice,blue,Blue,True,True
5cab944b41de360017e2c3db,66bcb3acc2bf9a8a4fb322dd,generate,test,bank,Bank,True,True
66882270151cacf387e98f9f,66bcb3acc2bf9a8a4fb322dd,coach,practice,gold,catfish,True,False
66882270151cacf387e98f9f,66bcb3acc2bf9a8a4fb322dd,coach,practice,band,fastaid,True,False
66882270151cacf387e98f9f,66bcb3acc2bf9a8a4fb322dd,coach,practice,bar,goldmine,True,False
66882270151cacf387e98f9f,66bcb3acc2bf9a8a4fb322dd,coach,test,blue,birdman,True,False
66bac9434fc0890571905fd5,66bcb3acc2bf9a8a4fb322dd,generate,practice,space,Space,True,True
66bac9434fc0890571905fd5,66bcb3acc2bf9a8a4fb322dd,generate,practice,door,Door,True,True
66bac9434fc0890571905fd5,66bcb3acc2bf9a8a4fb322dd,generate,practice,day,Day,True,True
66bac9434fc0890571905fd5,66bcb3acc2bf9a8a4fb322dd,generate,test,bar,Heart,True,False
